letdocID	Author	AuthorID	Recipient	RecipientID	letdoc_Date_year	src_city	src_country	src_lng	src_lat	dest_city	dest_country	dst_lng	dst_lat
voltfrVF0930340_1key001cor	Le Tonnelier de Breteuil, marquise Du Châtelet-Lomont, Gabrielle ́Émilie	letongabri002283	Bernoulli, Johann	bernojohan000272	1745	Fontainebleau	France	2.7012	48.405045	Basle	Switzerland	7.58768	47.54874
voltfrVF0930341a_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1745	Fontainebleau	France	2.7012	48.405045	Paris	France	2.34121	48.856925
voltfrVF0930346b_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1745	Versailles	France	2.13112	48.801935	Paris	France	2.34121	48.856925
voltfrVF0930348b_1key001cor	Le Normant d'Etioles, marquise de Pompadour, Jeanne Antoinette	lenorjeann002264	Voltaire	voltaire00023873	1745	Fontainebleau	France	2.7012	48.405045	Paris	France	2.34121	48.856925
voltfrVF0930360_1key001cor	Le Tonnelier de Breteuil, marquise Du Châtelet-Lomont, Gabrielle ́Émilie	letongabri002283	Jacquier, François	jacqufranc002059	1745	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
voltfrVF0930377_1key001cor	Le Tonnelier de Breteuil, marquise Du Châtelet-Lomont, Gabrielle ́Émilie	letongabri002283	Jacquier, François	jacqufranc002059	1745	Versailles	France	2.13112	48.801935	Rome	Italy	12.49576	41.90311
voltfrVF0930392b_1key001cor	Voltaire	voltaire00023873	Le Cornier de Cideville, Pierre Robert	lecorpierr002244	1746	Versailles	France	2.13112	48.801935	Rouen	France	1.08933	49.44038
voltfrVF0930406a_1key001cor	Le Tonnelier de Breteuil, marquise Du Châtelet-Lomont, Gabrielle ́Émilie	letongabri002283	Bernoulli, Johann	bernojohan000272	1746	Paris	France	2.34121	48.856925	Basle	Switzerland	7.58768	47.54874
voltfrVF0930411b_1key001cor	La Condamine, Charles Marie de	laconcharl001037	Voltaire	voltaire00023873	1746	Paris	France	2.34121	48.856925	Paris	France	2.34121	48.856925
voltfrVF0940014_1key001cor	Cossinio	cossinio00000738	Voltaire	voltaire00023873	1746	Bologna	Italy	11.345169	44.50483	Paris	France	2.34121	48.856925
voltfrVF0940055a_1key001cor	Voltaire	voltaire00023873	Guadagni, Carlo Alfonso	guadacarlo001852	1746	Versailles	France	2.13112	48.801935	Florence	Italy	11.254995	43.78237
voltfrVF0940056_1key001cor	Voltaire	voltaire00023873	de Maupertuis, Pierre Louis Moreau	maupepierr001126	1746	Versailles	France	2.13112	48.801935	Berlin	Germany	13.376987	52.516074
voltfrVF0940066_1key001cor	Voltaire	voltaire00023873	Le Cornier de Cideville, Pierre Robert	lecorpierr002244	1746	Paris	France	2.34121	48.856925	Rouen	France	1.08933	49.44038
voltfrVF0940067a_1key001cor	Le Tonnelier de Breteuil, marquise Du Châtelet-Lomont, Gabrielle ́Émilie	letongabri002283	Le Cornier de Cideville, Pierre Robert	lecorpierr002244	1746	Paris	France	2.34121	48.856925	Rouen	France	1.08933	49.44038
voltfrVF0940072_1key001cor	Le Tonnelier de Breteuil, marquise Du Châtelet-Lomont, Gabrielle ́Émilie	letongabri002283	Jacquier, François	jacqufranc002059	1746	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
voltfrVF0940073_1key001cor	Le Tonnelier de Breteuil, marquise Du Châtelet-Lomont, Gabrielle ́Émilie	letongabri002283	Bernoulli, Johann	bernojohan000272	1746	Paris	France	2.34121	48.856925	Basle	Switzerland	7.58768	47.54874
voltfrVF0940075a_1key001cor	Voltaire	voltaire00023873	Fawkener, Sir Everard	fawkeevera001530	1746	Paris	France	2.34121	48.856925	London	England	-0.127144	51.506325
voltfrVF0940088b_1key001cor	D.	d00000000x024300	Voltaire	voltaire00023873	1746	Tongres	Belgium	5.463624	50.780721	Paris	France	2.34121	48.856925
voltfrVF0940091_1key001cor	Voltaire	voltaire00023873	Le Cornier de Cideville, Pierre Robert	lecorpierr002244	1746	Fontainebleau	France	2.7012	48.405045	Rouen	France	1.08933	49.44038
voltfrVF0940097b_1key001cor	Le Tonnelier de Breteuil, marquise Du Châtelet-Lomont, Gabrielle ́Émilie	letongabri002283	Bernoulli, Johann	bernojohan000272	1746	Paris	France	2.34121	48.856925	Basle	Switzerland	7.58768	47.54874
voltfrVF0940104_1key001cor	Algarotti, conte Francesco	algarfranc000063	Voltaire	voltaire00023873	1746	Dresden	Germany	13.740815	51.053645	Paris	France	2.34121	48.856925
voltfrVF0940147b_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1747	Versailles	France	2.13112	48.801935	Dresden	Germany	13.740815	51.053645
voltfrVF0940165b_1key001cor	Le Tonnelier de Breteuil, marquise Du Châtelet-Lomont, Gabrielle ́Émilie	letongabri002283	Bernoulli, Johann	bernojohan000272	1747	Paris	France	2.34121	48.856925	Basle	Switzerland	7.58768	47.54874
voltfrVF0940167c_1key001cor	Champbonin, Anne Antoinette Françoise de	champannea000942	Voltaire	voltaire00023873	1747	Le Champbonin, Brousseval	France	4.968572	48.49041	Paris	France	2.34121	48.856925
voltfrVF0940177b_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1747	Passy, Paris	France	2.34121	48.856925	Paris	France	2.34121	48.856925
voltfrVF0940178a_1key001cor	Voltaire	voltaire00023873	Scarselli, Flaminio	scarsflami003108	1747	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
voltfrVF0940179_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1747	Paris	France	2.34121	48.856925	Dresden	Germany	13.740815	51.053645
voltfrVF0940184a_1key001cor	Voyer de Paulmy, comte d'Argenson, Marc Pierre de	voyermarcp001248	Le Tonnelier de Breteuil, marquise Du Châtelet-Lomont, Gabrielle ́Émilie	letongabri002283	1747	Paris	France	2.34121	48.856925	Fontainebleau	France	2.7012	48.405045
voltfrVF0940187a_1key001cor	Voltaire	voltaire00023873	Champflour, ́Étienne de	champetien000943	1747	Sceaux	France	4.020885	47.529201	Clermont-Ferrand	France	3.08183	45.77762
voltfrVF0940189b_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1747	Sceaux	France	4.020885	47.529201	Paris	France	2.34121	48.856925
voltfrVF0940190b_1key001cor	Le Cornier de Cideville, Pierre Robert	lecorpierr002244	Voltaire	voltaire00023873	1747	Rouen	France	1.08933	49.44038	Paris	France	2.34121	48.856925
voltfrVF0940195_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1748	Paris	France	2.34121	48.856925	Dresden	Germany	13.740815	51.053645
voltfrVF0940197a_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1748	Paris	France	2.34121	48.856925	Dresden	Germany	13.740815	51.053645
voltfrVF0940199a_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1748	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0940199b_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1748	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0940201b_1key001cor	Le Tonnelier de Breteuil, marquise Du Châtelet-Lomont, Gabrielle ́Émilie	letongabri002283	Bernoulli, Johann	bernojohan000272	1748	Lunéville	France	4.85122	45.3723	Basle	Switzerland	7.58768	47.54874
voltfrVF0940211_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1748	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0940213b_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1748	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0940219_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1748	Cirey-sur-Blaise	France	4.942187	48.331743	Paris	France	2.34121	48.856925
voltfrVF0940228_1key001cor	Fleming, marquise Du Châtelet, Marie de	flemimarie000996	Mallard	mallard000002457	1748	Blâmont	France	6.850025	47.38398	Paris	France	2.34121	48.856925
voltfrVF0940233a_1key001cor	Stanislas I, king of Poland	stanislasi002335	Voltaire	voltaire00023873	1748	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0940243_1key001cor	Voltaire	voltaire00023873	Truchis de La Grange, Agathe	truchagath003365	1748	Paris	France	2.34121	48.856925	Beaune	France	4.835545	47.019245
voltfrVF0940268_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1748	Commercy	France	5.588015	48.761385	Plombières-les-Bains	France	3.7829	45.01029
voltfrVF0940281c_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1748	Commercy	France	5.588015	48.761385	Plombières-les-Bains	France	3.7829	45.01029
voltfrVF0940283_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1748	Commercy	France	5.588015	48.761385	Paris	France	2.34121	48.856925
voltfrVF0940285_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1748	Commercy	France	5.588015	48.761385	Paris	France	2.34121	48.856925
voltfrVF0940286_1key001cor	Voltaire	voltaire00023873	Sauvé, Jean Baptiste Simon	sauvejeanb023401	1748	Commercy	France	5.588015	48.761385	Paris	France	2.34121	48.856925
voltfrVF0940289_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1748	Commercy	France	5.588015	48.761385	Paris	France	2.34121	48.856925
voltfrVF0940290_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1748	Commercy	France	5.588015	48.761385	Paris	France	2.34121	48.856925
voltfrVF0940292_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1748	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0940308_1key001cor	Le Tonnelier de Breteuil, marquise Du Châtelet-Lomont, Gabrielle ́Émilie	letongabri002283	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1748	Plombières-les-Bains	France	3.7829	45.01029	Paris	France	2.34121	48.856925
voltfrVF0940312_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1748	Châlons-sur-Marne	France	-0.018631	46.857063	Paris	France	2.34121	48.856925
voltfrVF0940316_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1748	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0940317_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1748	Lunéville	France	4.85122	45.3723	Dresden	Germany	13.740815	51.053645
voltfrVF0940321_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1748	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0940322a_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1748	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0940335a_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1748	Commercy	France	5.588015	48.761385	Paris	France	2.34121	48.856925
voltfrVF0940344a_1key001cor	Le Tonnelier de Breteuil, marquise Du Châtelet-Lomont, Gabrielle ́Émilie	letongabri002283	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1748	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0940345_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1748	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0940346a_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1748	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0940351b_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1748	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0940357_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1748	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0940368_1key001cor	Le Tonnelier de Breteuil, marquise Du Châtelet-Lomont, Gabrielle ́Émilie	letongabri002283	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1748	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0940371_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1748	Jarville-la-Malgrange	France	6.202291	48.67345	Paris	France	2.34121	48.856925
voltfrVF0940377_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1748	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0940381a_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1748	Cirey-sur-Blaise	France	4.942187	48.331743	Paris	France	2.34121	48.856925
voltfrVF0940382b_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1748	Cirey-sur-Blaise	France	4.942187	48.331743	Paris	France	2.34121	48.856925
voltfrVF0940383_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1748	Cirey-sur-Blaise	France	4.942187	48.331743	Paris	France	2.34121	48.856925
voltfrVF0940384_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1748	Cirey-sur-Blaise	France	4.942187	48.331743	Dresden	Germany	13.740815	51.053645
voltfrVF0940385b_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1748	Cirey-sur-Blaise	France	4.942187	48.331743	Paris	France	2.34121	48.856925
voltfrVF0940386a_1key001cor	Voltaire	voltaire00023873	Baculard d'Arnaud, François Thomas Marie de	baculfranc000871	1749	Cirey-sur-Blaise	France	4.942187	48.331743	Paris	France	2.34121	48.856925
voltfrVF0940386b_1key001cor	Voltaire	voltaire00023873	Hénault, Charles Jean François	henaucharl001884	1749	Cirey-sur-Blaise	France	4.942187	48.331743	Paris	France	2.34121	48.856925
voltfrVF0940389_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1749	Cirey-sur-Blaise	France	4.942187	48.331743	Paris	France	2.34121	48.856925
voltfrVF0940390_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1749	Cirey-sur-Blaise	France	4.942187	48.331743	Paris	France	2.34121	48.856925
voltfrVF0940393_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1749	Cirey-sur-Blaise	France	4.942187	48.331743	Paris	France	2.34121	48.856925
voltfrVF0940394_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1749	Cirey-sur-Blaise	France	4.942187	48.331743	Paris	France	2.34121	48.856925
voltfrVF0940401_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1749	Cirey-sur-Blaise	France	4.942187	48.331743	Paris	France	2.34121	48.856925
voltfrVF0940407_1key001cor	Stanislas I, king of Poland	stanislasi002335	Voltaire	voltaire00023873	1749	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0940411a_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1749	Paris	France	2.34121	48.856925	Dresden	Germany	13.740815	51.053645
voltfrVF0940417_1key001cor	Le Tonnelier de Breteuil, marquise Du Châtelet-Lomont, Gabrielle ́Émilie	letongabri002283	Bernoulli, II, Johann	bernojohan024327	1749	Paris	France	2.34121	48.856925	Basle	Switzerland	7.58768	47.54874
voltfrVF0940418a_1key001cor	Le Tonnelier de Breteuil, marquise Du Châtelet-Lomont, Gabrielle ́Émilie	letongabri002283	Roncières,  de	roncieres0001183	1749	Paris	France	2.34121	48.856925	Phalsbourg	France	7.262298	48.763965
voltfrVF0940428a_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1749	Paris	France	2.34121	48.856925	Dresden	Germany	13.740815	51.053645
voltfrVF0950112_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1749	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0950118b_1key001cor	Voltaire	voltaire00023873	Raynal, Guillaume Thomas François	raynaguill002931	1749	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0950124a_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1749	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0950132a_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1749	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0950135_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1749	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0950139_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1749	Lunéville	France	4.85122	45.3723	Dresden	Germany	13.740815	51.053645
voltfrVF0950160b_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1749	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
voltfrVF0950165a_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1749	Cirey-sur-Blaise	France	4.942187	48.331743	Paris	France	2.34121	48.856925
voltfrVF0950167_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1749	Cirey-sur-Blaise	France	4.942187	48.331743	Paris	France	2.34121	48.856925
voltfrVF0950168_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1749	Cirey-sur-Blaise	France	4.942187	48.331743	Paris	France	2.34121	48.856925
voltfrVF0950171_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1749	Châlons-sur-Marne	France	-0.018631	46.857063	Paris	France	2.34121	48.856925
voltfrVF0950174_1key001cor	Voltaire	voltaire00023873	Denis, Marie Louise	denismarie001270	1749	Reims	France	4.028445	49.26284	Paris	France	2.34121	48.856925
voltfrVF0950184_1key001cor	Voltaire	voltaire00023873	Dumas d'Aigueberre, Jean	dumasjean0001418	1749	Paris	France	2.34121	48.856925	Toulouse	France	1.44869	43.60574
voltfrVF0950187_1key001cor	Voltaire	voltaire00023873	Berryer de Ravenoville, Nicolas René	berrynicol000273	1749	Paris	France	2.34121	48.856925	Paris	France	2.34121	48.856925
voltfrVF0950290_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1750	Compiègne	France	1.71832	46.712448	Paris	France	2.34121	48.856925
voltfrVF0950302_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1750	Cleve/Kleve	Germany	6.137775	51.790431	Dresden	Germany	13.740815	51.053645
voltfrVF0950308_1key001cor	Voltaire	voltaire00023873	Rolt, Richard	roltricha0003011	1750	Potsdam	Germany	13.047931	52.399355	London	England	-0.127144	51.506325
voltfrVF0950309_1key001cor	Voltaire	voltaire00023873	Herbigny, marquis de Thibouville, Henri Lambert d'	herbihenri000815	1750	Potsdam	Germany	13.047931	52.399355	Paris	France	2.34121	48.856925
voltfrVF0950316_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1750	Charlottenburg, Berlin	Germany	13.376987	52.516074	Paris	France	2.34121	48.856925
voltfrVF0950342_1key001cor	Voltaire	voltaire00023873	Lambert, Michel	lambemiche002203	1750	Berlin	Germany	13.376987	52.516074	Paris	France	2.34121	48.856925
voltfrVF0950351_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1750	Berlin	Germany	13.376987	52.516074	Paris	France	2.34121	48.856925
voltfrVF0950365_1key001cor	Voltaire	voltaire00023873	Lekain, Henri Louis	lekaihenri002313	1750	Potsdam	Germany	13.047931	52.399355	Paris	France	2.34121	48.856925
voltfrVF0960011_1key001cor	Denis, Marie Louise	denismarie001270	Le Cornier de Cideville, Pierre Robert	lecorpierr002244	1750	Paris	France	2.34121	48.856925	Rouen	France	1.08933	49.44038
voltfrVF0960028_1key001cor	Tinois, Ponce Simon	tinoiponce003323	Desormes, Damien	desormes00001298	1750	Potsdam	Germany	13.047931	52.399355	Berlin	Germany	13.376987	52.516074
voltfrVF0960032a_1key001cor	Voltaire	voltaire00023873	Paupie, Pierre	paupipierr002769	1750	near Berlin	Germany	13.37698	52.516071	The Hague	Netherlands	4.317415	52.083992
voltfrVF0960039b_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1750	Dresden	Germany	13.740815	51.053645	Dresden	Germany	13.740815	51.053645
voltfrVF0960054b_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1750	Berlin	Germany	13.376987	52.516074	Dresden	Germany	13.740815	51.053645
voltfrVF0960111a_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1751	Potsdam	Germany	13.047931	52.399355	Dresden	Germany	13.740815	51.053645
voltfrVF0960132_1key001cor	Voltaire	voltaire00023873	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1751	Berlin	Germany	13.376987	52.516074	Paris	France	2.34121	48.856925
voltfrVF0960157_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1751	Potsdam	Germany	13.047931	52.399355	Dresden	Germany	13.740815	51.053645
voltfrVF0960182a_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1751	Potsdam	Germany	13.047931	52.399355	Dresden	Germany	13.740815	51.053645
voltfrVF0960188a_1key001cor	Voltaire	voltaire00023873	Aldenburg, countess of Bentinck, Charlotte Sophia von	aldencharl002685	1751	Potsdam	Germany	13.047931	52.399355	Berlin	Germany	13.376987	52.516074
voltfrVF0960226a_1key001cor	Voltaire	voltaire00023873	Le Baillif	lebaillif0002226	1751	Potsdam	Germany	13.047931	52.399355	Berlin	Germany	13.376987	52.516074
voltfrVF0960242b_1key001cor	Voltaire	voltaire00023873	Rolt, Richard	roltricha0003011	1751	Berlin	Germany	13.376987	52.516074	London	England	-0.127144	51.506325
voltfrVF0960371b_1key001cor	Voltaire	voltaire00023873	Lessing, Gotthold Ephraim	lessigotth002331	1752	Berlin	Germany	13.376987	52.516074	Wittenberg	Germany	12.64864	51.867691
voltfrVF0960391b_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1752	Berlin	Germany	13.376987	52.516074	Dresden	Germany	13.740815	51.053645
voltfrVF0960430_1key001cor	Le Cornier de Cideville, Pierre Robert	lecorpierr002244	Voltaire	voltaire00023873	1752	Paris	France	2.34121	48.856925	Potsdam	Germany	13.047931	52.399355
voltfrVF0960433_1key001cor	Bosc Du Bouchet, comtesse d'Argental, Jeanne Grâce	boscdjeann000364	Voltaire	voltaire00023873	1752	Paris	France	2.34121	48.856925	Berlin	Germany	13.376987	52.516074
voltfrVF0960438_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1752	Potsdam	Germany	13.047931	52.399355	Dresden	Germany	13.740815	51.053645
voltfrVF0960442_1key001cor	Baculard d'Arnaud, François Thomas Marie de	baculfranc000871	Philippe de Prétot, Etienne André	pretoetien002817	1752	Dresden	Germany	13.740815	51.053645	Paris	France	2.34121	48.856925
voltfrVF0960464_1key001cor	Formont, Jean Baptiste Nicolas	formojeanb001594	Voltaire	voltaire00023873	1752	Paris	France	2.34121	48.856925	Berlin	Germany	13.376987	52.516074
voltfrVF0970044_1key001cor	Voltaire	voltaire00023873	Baillif, Le	lebaillif0002226	1752	Potsdam	Germany	13.047931	52.399355	Berlin	Germany	13.376987	52.516074
voltfrVF0970052_1key001cor	Formey, Jean Henri Samuel	formejeanh001593	Voltaire	voltaire00023873	1752	Berlin	Germany	13.376987	52.516074	Potsdam	Germany	13.047931	52.399355
voltfrVF0970061a_1key001cor	Voltaire	voltaire00023873	Thoulier d'Olivet, Pierre Joseph	thoulpierr003318	1752	Potsdam	Germany	13.047931	52.399355	Paris	France	2.34121	48.856925
voltfrVF0970061b_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1752	Potsdam	Germany	13.047931	52.399355	Dresden	Germany	13.740815	51.053645
voltfrVF0970068a_1key001cor	Voltaire	voltaire00023873	Le Baillif	lebaillif0002226	1752	Potsdam	Germany	13.047931	52.399355	Berlin	Germany	13.376987	52.516074
voltfrVF0970084_1key001cor	Voltaire	voltaire00023873	Le Baillif	lebaillif0002226	1752	Potsdam	Germany	13.047931	52.399355	Berlin	Germany	13.376987	52.516074
voltfrVF0970097a_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1752	Potsdam	Germany	13.047931	52.399355	Dresden	Germany	13.740815	51.053645
voltfrVF0970134a_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1752	Potsdam	Germany	13.047931	52.399355	Dresden	Germany	13.740815	51.053645
voltfrVF0970165_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1752	Potsdam	Germany	13.047931	52.399355	Dresden	Germany	13.740815	51.053645
voltfrVF0970170b_1key001cor	Voltaire	voltaire00023873	Texada, marquis de Ximénès, Augustin Louis Marie	texadaugus000133	1752	Potsdam	Germany	13.047931	52.399355	Paris	France	2.34121	48.856925
voltfrVF0970188b_1key001cor	Voltaire	voltaire00023873	Dupin, Louise Marie Madeleine	dupinlouis001435	1752	Potsdam	Germany	13.047931	52.399355	Paris	France	2.34121	48.856925
voltfrVF0970206a_1key001cor	Voltaire	voltaire00023873	Chennevières, François de	chennfranc000957	1752	Potsdam	Germany	13.047931	52.399355	Versailles	France	2.13112	48.801935
voltfrVF0970207_1key001cor	Voltaire	voltaire00023873	Herbigny, marquis de Thibouville, Henri Lambert d'	herbihenri000815	1752	Potsdam	Germany	13.047931	52.399355	Paris	France	2.34121	48.856925
voltfrVF0970213b_1key001cor	Voltaire	voltaire00023873	Walther, Georg Conrad	walthgeorg003513	1752	Potsdam	Germany	13.047931	52.399355	Dresden	Germany	13.740815	51.053645
voltfrVF0970231_1key001cor	Voltaire	voltaire00023873	Lambert, Michel	lambemiche002203	1752	Potsdam	Germany	13.047931	52.399355	Paris	France	2.34121	48.856925
voltfrVF0970232_1key001cor	Voltaire	voltaire00023873	Berne, Conseil de	berneconse003264	1752	Potsdam	Germany	13.047931	52.399355	Berne	Switzerland	7.43995	46.948251
voltfrVF0970306_1key001cor	Le Blanc, Jean Bernard	leblajeanb002230	de Ruffey, Germain Gilles Richard	richagerma002968	1753	Paris	France	2.34121	48.856925	Dijon	France	5.044195	47.326459
voltfrVF0970311_1key001cor	Lalance, Georges	lalangeorg002196	Flachsland, Jean Frédéric	flachjeanf001573	1753	Montbéliard	France	4.339802	49.767701	Riquewihr	France	7.299752	48.165685
voltfrVF0970327_1key001cor	Le Rond d'Alembert, Jean	leronjean0002275	Vichy de Chamrond, marquise Du Deffand, Marie de	vichymarie004441	1753	Paris	France	2.34121	48.856925	Mâcon	France	4.833055	46.303045
