4.8958838,52.3493574,Mesdagstraat
4.8961865,52.3486383,Mesdagstraat
4.8945974,52.350433,Lutmastraat
4.89543,52.35055,Lutmastraat
4.8902212,52.3503947,"Cornelis Trooststraat"
4.8900151,52.3506026,"Cornelis Trooststraat"
4.8898757,52.3506485,"Cornelis Trooststraat"
4.8887894,52.3505761,"Cornelis Trooststraat"
4.8929249,52.3497603,Avercampstraat
4.8929485,52.349899,Avercampstraat
4.8930095,52.3505012,Avercampstraat
4.8945974,52.350433,Lutmastraat
4.8944182,52.3504246,Lutmastraat
4.8930095,52.3505012,Lutmastraat
4.8927339,52.3505176,Lutmastraat
4.8918091,52.3505625,Lutmastraat
4.8915001,52.3505677,Lutmastraat
4.89927,52.34989,"Burgemeester Tellegenstraat"
4.9000662,52.3503606,"Burgemeester Tellegenstraat"
4.899989,52.3506699,"Burgemeester Tellegenstraat"
4.8902212,52.3503947,"Cornelis Trooststraat"
4.8907105,52.3505992,"Cornelis Trooststraat"
4.89808,52.35039,"Willem Passtoorsstraat"
4.89718,52.35025,"Willem Passtoorsstraat"
4.89543,52.35055,Mesdagstraat
4.89565,52.35006,Mesdagstraat
4.8958838,52.3493574,Mesdagstraat
4.89585,52.34948,Mesdagstraat
4.8949,52.34934,Pastelstraat
4.89585,52.34948,Pastelstraat
4.9016198,52.3508534,Talmastraat
4.9008559,52.350759,Talmastraat
4.8965219,52.3394483,Betuwestraat
4.8962763,52.3394591,Betuwestraat
4.8962763,52.3394591,Betuwestraat
4.8954293,52.3394953,Betuwestraat
4.9018073,52.340518,Waalstraat
4.90183,52.34069,Waalstraat
4.89718,52.35025,"Willem Passtoorsstraat"
4.89649,52.35013,"Willem Passtoorsstraat"
4.8961865,52.3486383,Mesdagstraat
4.8962895,52.3484129,Mesdagstraat
4.8963839,52.3481665,Mesdagstraat
4.8961865,52.3486383,Poggenbeekstraat
4.8970104,52.3487275,Poggenbeekstraat
4.9021,52.34958,"David Blesstraat"
4.90132,52.34947,"David Blesstraat"
4.9016198,52.3508534,"Cornelis Springerstraat"
4.9021,52.34958,"Cornelis Springerstraat"
4.8914572,52.3494667,"Van Hilligaertstraat"
4.8891568,52.3496041,"Van Hilligaertstraat"
4.9014,52.35143,Toldwarsstraat
4.90124,52.35193,Toldwarsstraat
4.899211,52.3517341,Tolstraat
4.89939,52.35166,Tolstraat
4.90066,52.35181,Tolstraat
4.90124,52.35193,Tolstraat
4.90124,52.35193,Tolstraat
4.9030958,52.3521192,Tolstraat
4.9001266,52.3522066,"Pieter Aertszstraat"
4.8994857,52.3520749,"Pieter Aertszstraat"
4.899211,52.3517341,"Pieter Aertszstraat"
4.8949761,52.3519082,Rustenburgerstraat
4.8974601,52.3522584,Rustenburgerstraat
4.8976832,52.3516974,"Henrick de Keijserstraat"
4.8974601,52.3522584,"Henrick de Keijserstraat"
4.90124,52.35193,Toldwarsstraat
4.9010707,52.3523324,Toldwarsstraat
4.8953528,52.3402201,Montferlandstraat
4.8953065,52.3395066,Montferlandstraat
4.8976,52.34937,"Therese Schwartzestraat"
4.89738,52.34988,"Therese Schwartzestraat"
4.89718,52.35025,"Therese Schwartzestraat"
4.89808,52.35039,"Burgemeester Tellegenstraat"
4.89816,52.35019,"Burgemeester Tellegenstraat"
4.89857,52.35004,"Burgemeester Tellegenstraat"
4.89927,52.34989,"Burgemeester Tellegenstraat"
4.8949289,52.3492394,Pastelstraat
4.8958838,52.3493574,Pastelstraat
4.89649,52.35013,"Willem Passtoorsstraat"
4.8963581,52.3501483,"Willem Passtoorsstraat"
4.89565,52.35006,"Willem Passtoorsstraat"
4.8970104,52.3487275,"Van Helt Stocadestraat"
4.89649,52.35013,"Van Helt Stocadestraat"
4.89585,52.34948,Mesdagstraat
4.89565,52.35006,Mesdagstraat
4.8929249,52.3497603,"Lizzy Ansinghstraat"
4.894651,52.3499788,"Lizzy Ansinghstraat"
4.89826,52.34898,Paletstraat
4.8984444,52.348459,Paletstraat
